Date,inpatient_care_num,released_from_treatment_num,to_be_confirmed,Prefecture,Prefecture_code
2022-02-13,40598,194980,0,Aichi,JP-23
2022-02-14,41065,199972,0,Aichi,JP-23
2022-02-15,39449,205995,0,Aichi,JP-23
2022-02-16,39516,212562,0,Aichi,JP-23
2022-02-17,40136,218520,0,Aichi,JP-23
2022-02-18,41150,223866,0,Aichi,JP-23
2022-02-19,41631,229766,0,Aichi,JP-23
2022-02-20,42050,235074,0,Aichi,JP-23
2022-02-21,41916,239890,0,Aichi,JP-23
2022-02-22,39477,245990,0,Aichi,JP-23
2022-02-23,39861,250366,0,Aichi,JP-23
2022-02-24,40669,255570,0,Aichi,JP-23
2022-02-25,39809,260777,0,Aichi,JP-23
2022-02-26,38227,266518,0,Aichi,JP-23
2022-02-27,37694,272211,0,Aichi,JP-23
2022-02-28,36259,277977,0,Aichi,JP-23
2022-03-01,34666,282795,0,Aichi,JP-23
2022-03-02,35150,286931,0,Aichi,JP-23
2022-03-03,36080,291203,0,Aichi,JP-23
2022-03-04,36673,295390,0,Aichi,JP-23
2022-03-05,35409,300946,0,Aichi,JP-23
2022-03-06,36048,304524,0,Aichi,JP-23
2022-03-07,34886,308731,0,Aichi,JP-23
2022-03-08,33210,312595,0,Aichi,JP-23
2022-03-09,33676,316457,0,Aichi,JP-23
2022-03-10,34404,320346,0,Aichi,JP-23
2022-03-11,32443,325294,0,Aichi,JP-23
2022-03-12,31393,329418,0,Aichi,JP-23
2022-03-13,31287,333085,0,Aichi,JP-23
2022-03-14,28183,338733,0,Aichi,JP-23
2022-03-15,25921,342306,0,Aichi,JP-23
2022-03-16,25182,346553,0,Aichi,JP-23
2022-03-17,25250,350232,0,Aichi,JP-23
2022-03-18,24290,353955,0,Aichi,JP-23
2022-03-19,23991,356838,0,Aichi,JP-23
2022-03-20,23275,359957,0,Aichi,JP-23
2022-03-21,22476,362793,0,Aichi,JP-23
2022-03-22,20574,365772,0,Aichi,JP-23
2022-03-23,19206,368077,0,Aichi,JP-23
2022-03-24,19360,371075,0,Aichi,JP-23
2022-03-25,19298,374353,0,Aichi,JP-23
2022-03-26,19144,377220,0,Aichi,JP-23
2022-03-27,19317,379632,0,Aichi,JP-23
2022-03-28,19050,382186,0,Aichi,JP-23
2022-03-29,17828,384489,0,Aichi,JP-23
2022-03-30,18858,386381,0,Aichi,JP-23
2022-03-31,19552,388958,0,Aichi,JP-23
2022-04-01,19910,391288,0,Aichi,JP-23
2022-04-02,20020,393867,0,Aichi,JP-23
2022-04-03,19976,396472,0,Aichi,JP-23
2022-04-04,19682,398853,0,Aichi,JP-23
2022-04-05,18611,400994,0,Aichi,JP-23
2022-04-06,20054,402677,0,Aichi,JP-23
2022-04-07,21165,404779,0,Aichi,JP-23
2022-04-08,21796,406930,0,Aichi,JP-23
2022-04-09,22491,409083,0,Aichi,JP-23
2022-04-10,22916,411382,0,Aichi,JP-23
2022-04-11,23079,413472,0,Aichi,JP-23
2022-04-12,22165,415584,0,Aichi,JP-23
2022-04-13,23519,417627,0,Aichi,JP-23
2022-04-14,25080,419494,0,Aichi,JP-23
2022-04-15,25553,421954,0,Aichi,JP-23
2022-04-16,25626,424410,0,Aichi,JP-23
2022-04-17,25732,426777,0,Aichi,JP-23
2022-04-18,25298,429064,0,Aichi,JP-23
2022-04-19,23782,431364,0,Aichi,JP-23
2022-04-20,24046,433536,0,Aichi,JP-23
2022-04-21,24627,435591,0,Aichi,JP-23
2022-04-22,24609,438101,0,Aichi,JP-23
2022-04-23,24462,440611,0,Aichi,JP-23
2022-04-24,24558,442984,0,Aichi,JP-23
2022-04-25,24325,445207,0,Aichi,JP-23
2022-04-26,23239,447279,0,Aichi,JP-23
2022-04-27,24129,449159,0,Aichi,JP-23
2022-04-28,24853,451074,0,Aichi,JP-23
2022-04-29,24966,453273,0,Aichi,JP-23
2022-04-30,24555,455542,0,Aichi,JP-23
2022-05-01,23214,457834,0,Aichi,JP-23
2022-05-02,22395,460081,0,Aichi,JP-23
2022-05-03,21021,462267,0,Aichi,JP-23
2022-05-04,20820,464396,0,Aichi,JP-23
2022-05-05,19799,466543,0,Aichi,JP-23
2022-05-06,18280,468947,0,Aichi,JP-23
2022-05-07,16967,471254,0,Aichi,JP-23
2022-05-08,17379,473500,0,Aichi,JP-23
2022-05-09,17543,475641,0,Aichi,JP-23
2022-05-10,16815,477574,0,Aichi,JP-23
2022-05-11,17946,479442,0,Aichi,JP-23
2022-05-12,17600,482515,0,Aichi,JP-23
2022-05-13,17936,484552,0,Aichi,JP-23
2022-05-14,18471,486470,0,Aichi,JP-23
2022-05-15,18933,488479,0,Aichi,JP-23
2022-05-16,18848,490441,0,Aichi,JP-23
2022-05-17,17650,492643,0,Aichi,JP-23
2022-05-18,18175,494742,0,Aichi,JP-23
2022-05-19,18570,497062,0,Aichi,JP-23
2022-05-20,18599,499437,0,Aichi,JP-23
2022-05-21,18653,501674,0,Aichi,JP-23
2022-05-22,18888,503716,0,Aichi,JP-23
2022-05-23,18716,505735,0,Aichi,JP-23
2022-05-24,17431,507723,0,Aichi,JP-23
2022-05-25,17896,509724,0,Aichi,JP-23
2022-05-26,18367,511641,0,Aichi,JP-23
2022-05-27,18339,513678,0,Aichi,JP-23
2022-05-28,17985,515785,0,Aichi,JP-23
2022-05-29,17572,517816,0,Aichi,JP-23
2022-05-30,16627,519942,0,Aichi,JP-23
2022-05-31,15224,521879,0,Aichi,JP-23
2022-06-01,14983,523720,0,Aichi,JP-23
2022-06-02,14677,525664,0,Aichi,JP-23
2022-06-03,14105,527589,0,Aichi,JP-23
2022-06-04,13245,529679,0,Aichi,JP-23
2022-06-05,12603,531486,0,Aichi,JP-23
2022-06-06,11696,533302,0,Aichi,JP-23
2022-06-07,10553,534858,0,Aichi,JP-23
2022-06-08,10449,536249,0,Aichi,JP-23
2022-06-09,10362,537503,0,Aichi,JP-23
2022-06-10,9796,539035,0,Aichi,JP-23
2022-06-11,9539,540209,0,Aichi,JP-23
2022-06-12,9240,541395,0,Aichi,JP-23
2022-06-13,8872,542477,0,Aichi,JP-23
2022-06-14,8201,543479,0,Aichi,JP-23
2022-06-15,8475,544270,0,Aichi,JP-23
2022-06-16,8517,545139,0,Aichi,JP-23
2022-06-17,8306,546166,0,Aichi,JP-23
2022-06-18,8266,547000,0,Aichi,JP-23
2022-06-19,8200,547896,0,Aichi,JP-23
2022-06-20,8043,548743,0,Aichi,JP-23
2022-06-21,7612,549449,0,Aichi,JP-23
2022-06-22,7914,550231,0,Aichi,JP-23
2022-06-23,8090,551052,0,Aichi,JP-23
2022-06-24,7917,552139,0,Aichi,JP-23
2022-06-25,7975,552968,0,Aichi,JP-23
2022-06-26,8055,553769,0,Aichi,JP-23
2022-06-27,8046,554483,0,Aichi,JP-23
2022-06-28,7552,555420,0,Aichi,JP-23
2022-06-29,8057,556288,0,Aichi,JP-23
2022-06-30,8647,557131,0,Aichi,JP-23
2022-07-01,9013,558087,0,Aichi,JP-23
2022-07-02,9351,559043,0,Aichi,JP-23
2022-07-03,9919,559944,0,Aichi,JP-23
2022-07-04,10265,560762,0,Aichi,JP-23
2022-07-05,10055,561642,0,Aichi,JP-23
2022-07-06,11621,562556,0,Aichi,JP-23
2022-07-07,13490,563424,0,Aichi,JP-23
2022-07-08,15030,564596,0,Aichi,JP-23
2022-07-09,16614,565831,0,Aichi,JP-23
2022-07-10,18557,567112,0,Aichi,JP-23
2022-07-11,20458,568298,0,Aichi,JP-23
2022-07-12,20608,569692,0,Aichi,JP-23
2022-07-13,25324,571058,0,Aichi,JP-23
2022-07-14,30117,572628,0,Aichi,JP-23
2022-07-15,34224,574653,0,Aichi,JP-23
2022-07-16,38055,577169,0,Aichi,JP-23
2022-07-17,42893,579600,0,Aichi,JP-23
2022-07-18,46330,582385,0,Aichi,JP-23
2022-07-19,46419,585553,0,Aichi,JP-23
2022-07-20,46485,589152,0,Aichi,JP-23
2022-07-21,56069,593195,0,Aichi,JP-23
2022-07-22,65082,597507,0,Aichi,JP-23
2022-07-23,72129,602528,0,Aichi,JP-23
2022-07-24,80254,608748,0,Aichi,JP-23
2022-07-25,85567,614946,0,Aichi,JP-23
2022-07-26,84059,621470,0,Aichi,JP-23
2022-07-27,92641,628197,0,Aichi,JP-23
2022-07-28,100827,634802,0,Aichi,JP-23
2022-07-29,109877,641417,0,Aichi,JP-23
2022-07-30,115432,650256,0,Aichi,JP-23
2022-07-31,118901,661470,0,Aichi,JP-23
2022-08-01,118110,673340,0,Aichi,JP-23
2022-08-02,112212,685221,0,Aichi,JP-23
2022-08-03,116416,697927,0,Aichi,JP-23
2022-08-04,123552,708558,0,Aichi,JP-23
2022-08-05,129981,718125,0,Aichi,JP-23
2022-08-06,130888,731825,0,Aichi,JP-23
2022-08-07,133965,744668,0,Aichi,JP-23
2022-08-08,132465,759374,0,Aichi,JP-23
2022-08-09,126365,770836,0,Aichi,JP-23
2022-08-10,130438,783684,0,Aichi,JP-23
2022-08-11,137132,795829,0,Aichi,JP-23
2022-08-12,141689,808335,0,Aichi,JP-23
2022-08-13,132450,825110,0,Aichi,JP-23
2022-08-14,133059,836667,0,Aichi,JP-23
2022-08-15,128005,851709,0,Aichi,JP-23
2022-08-16,119738,866080,0,Aichi,JP-23
2022-08-17,119385,877648,0,Aichi,JP-23
2022-08-18,126261,889740,0,Aichi,JP-23
2022-08-19,129588,904381,0,Aichi,JP-23
2022-08-20,133567,918101,0,Aichi,JP-23
2022-08-21,135996,933599,0,Aichi,JP-23
2022-08-22,138690,945394,0,Aichi,JP-23
2022-08-23,131080,959112,0,Aichi,JP-23
2022-08-24,136433,971803,0,Aichi,JP-23
2022-08-25,141734,984674,0,Aichi,JP-23
2022-08-26,146263,994464,0,Aichi,JP-23
2022-08-27,145594,1007901,0,Aichi,JP-23
2022-08-28,139786,1025994,0,Aichi,JP-23
2022-08-29,133957,1041438,0,Aichi,JP-23
2022-08-30,123398,1056024,0,Aichi,JP-23
2022-08-31,119976,1073217,0,Aichi,JP-23
2022-09-01,118906,1086876,0,Aichi,JP-23
2022-09-02,120230,1095637,0,Aichi,JP-23
2022-09-03,112253,1112091,0,Aichi,JP-23
2022-09-04,106949,1126162,0,Aichi,JP-23
2022-09-05,100245,1139673,0,Aichi,JP-23
2022-09-06,92346,1150801,0,Aichi,JP-23
2022-09-07,92136,1161256,0,Aichi,JP-23
2022-09-08,91619,1170475,0,Aichi,JP-23
2022-09-09,68458,1200799,0,Aichi,JP-23
2022-09-10,64512,1211080,0,Aichi,JP-23
2022-09-11,62013,1220133,0,Aichi,JP-23
2022-09-12,59626,1227711,0,Aichi,JP-23
2022-09-13,57060,1232781,0,Aichi,JP-23
2022-09-14,55565,1243020,0,Aichi,JP-23
2022-09-15,53574,1252159,0,Aichi,JP-23
2022-09-16,52634,1258998,0,Aichi,JP-23
2022-09-17,49977,1266890,0,Aichi,JP-23
2022-09-18,48790,1273227,0,Aichi,JP-23
2022-09-19,47226,1278560,0,Aichi,JP-23
2022-09-20,44948,1282680,0,Aichi,JP-23
2022-09-21,37732,1291602,0,Aichi,JP-23
2022-09-22,36964,1298987,0,Aichi,JP-23
2022-09-23,35569,1304963,0,Aichi,JP-23
2022-09-24,33234,1310920,0,Aichi,JP-23
2022-09-25,29201,1316376,0,Aichi,JP-23
2022-09-26,29073,1319979,0,Aichi,JP-23
2022-09-27,29073,1319979,2713,Aichi,JP-23
2022-09-28,28090,1322512,4116,Aichi,JP-23
2022-09-29,24014,1329294,3704,Aichi,JP-23
2022-09-30,20345,1335914,2621,Aichi,JP-23
2022-10-01,18057,1340500,2515,Aichi,JP-23
2022-10-02,16299,1344129,2290,Aichi,JP-23
2022-10-03,17068,1345555,707,Aichi,JP-23
2022-10-04,15235,1349033,1471,Aichi,JP-23
2022-10-05,14295,1350585,3133,Aichi,JP-23
2022-10-06,13993,1353290,2429,Aichi,JP-23
2022-10-07,13312,1356244,1527,Aichi,JP-23
2022-10-08,12718,1358544,1127,Aichi,JP-23
2022-10-09,12165,1360412,832,Aichi,JP-23
2022-10-10,11277,1362602,109,Aichi,JP-23
2022-10-11,10654,1364249,656,Aichi,JP-23
2022-10-12,10408,1364861,1664,Aichi,JP-23
2022-10-13,8528,1367272,3245,Aichi,JP-23
2022-10-14,8940,1369541,1996,Aichi,JP-23
2022-10-15,9345,1371236,1543,Aichi,JP-23
2022-10-16,9463,1372553,1414,Aichi,JP-23
2022-10-17,9815,1373857,211,Aichi,JP-23
2022-10-18,10099,1374881,1349,Aichi,JP-23
2022-10-19,10189,1375247,2876,Aichi,JP-23
2022-10-20,12103,1375773,2002,Aichi,JP-23
2022-10-21,11400,1378455,1446,Aichi,JP-23
2022-10-22,10859,1380545,1518,Aichi,JP-23
2022-10-23,10849,1381976,1437,Aichi,JP-23
2022-10-24,10833,1383633,330,Aichi,JP-23
2022-10-25,10871,1384940,1749,Aichi,JP-23
2022-10-26,10951,1385395,3742,Aichi,JP-23
2022-10-27,11270,1387835,3134,Aichi,JP-23
2022-10-28,11816,1389818,2415,Aichi,JP-23
2022-10-29,12204,1391387,2872,Aichi,JP-23
2022-10-30,12587,1392811,3181,Aichi,JP-23
2022-10-31,13302,1394453,1507,Aichi,JP-23
2022-11-01,14075,1395797,3665,Aichi,JP-23
2022-11-02,14223,1396333,8277,Aichi,JP-23
2022-11-03,15736,1399091,8037,Aichi,JP-23
2022-11-04,17195,1401615,5288,Aichi,JP-23
2022-11-05,19273,1403569,6352,Aichi,JP-23
2022-11-06,18702,1405378,8940,Aichi,JP-23
2022-11-07,21375,1407731,5005,Aichi,JP-23
2022-11-08,23083,1409849,6842,Aichi,JP-23
2022-11-09,23495,1410531,10682,Aichi,JP-23
2022-11-10,24902,1414802,9233,Aichi,JP-23
2022-11-11,25850,1418787,8282,Aichi,JP-23
2022-11-12,26048,1422821,8535,Aichi,JP-23
2022-11-13,28794,1424056,8427,Aichi,JP-23
2022-11-14,28251,1429081,5448,Aichi,JP-23
2022-11-15,28301,1432907,9026,Aichi,JP-23
2022-11-16,28714,1434003,14359,Aichi,JP-23
2022-11-17,30485,1439680,12415,Aichi,JP-23
2022-11-18,32390,1444610,10786,Aichi,JP-23
2022-11-19,33666,1448843,11040,Aichi,JP-23
2022-11-20,34893,1452825,10432,Aichi,JP-23
2022-11-21,36170,1457311,6308,Aichi,JP-23
2022-11-22,36897,1461188,10976,Aichi,JP-23
2022-11-23,37029,1462696,18221,Aichi,JP-23
2022-11-24,38846,1470143,11541,Aichi,JP-23
2022-11-25,40891,1476975,11064,Aichi,JP-23
2022-11-26,37972,1482484,17110,Aichi,JP-23
2022-11-27,41159,1487687,15027,Aichi,JP-23
2022-11-28,44032,1493442,8215,Aichi,JP-23
2022-11-29,45744,1498043,11748,Aichi,JP-23
2022-11-30,45929,1499682,19163,Aichi,JP-23
2022-12-01,46511,1508944,16667,Aichi,JP-23
2022-12-02,46866,1517824,14381,Aichi,JP-23
2022-12-03,51632,1520409,13934,Aichi,JP-23
2022-12-04,50189,1528801,12128,Aichi,JP-23
2022-12-05,48462,1537432,7122,Aichi,JP-23
2022-12-06,47296,1543746,12131,Aichi,JP-23
2022-12-07,47375,1545562,19704,Aichi,JP-23
2022-12-08,47671,1555401,17588,Aichi,JP-23
2022-12-09,47908,1564627,15763,Aichi,JP-23
2022-12-10,48584,1571967,16252,Aichi,JP-23
2022-12-11,49281,1578897,15478,Aichi,JP-23
2022-12-12,50893,1585804,9262,Aichi,JP-23
2022-12-13,52622,1590946,15637,Aichi,JP-23
2022-12-14,53024,1592849,25234,Aichi,JP-23
2022-12-15,56082,1602971,21836,Aichi,JP-23
2022-12-16,58508,1612432,19190,Aichi,JP-23
2022-12-17,60284,1620453,19288,Aichi,JP-23
2022-12-18,62053,1628087,17758,Aichi,JP-23
2022-12-19,63438,1636594,10481,Aichi,JP-23
2022-12-20,64451,1643464,17290,Aichi,JP-23
2022-12-21,64775,1645768,27553,Aichi,JP-23
2022-12-22,66134,1658956,24723,Aichi,JP-23
2022-12-23,67124,1670842,22767,Aichi,JP-23
2022-12-24,69051,1680632,22915,Aichi,JP-23
2022-12-25,70567,1690036,20646,Aichi,JP-23
2022-12-26,72544,1699928,11467,Aichi,JP-23
2022-12-27,73321,1707818,18267,Aichi,JP-23
2022-12-28,73396,1710441,29871,Aichi,JP-23
2022-12-29,74272,1724986,26709,Aichi,JP-23
2022-12-30,75688,1737860,20593,Aichi,JP-23
2022-12-31,76232,1749575,13690,Aichi,JP-23
2023-01-01,73488,1760507,10043,Aichi,JP-23
2023-01-02,66981,1772384,8917,Aichi,JP-23
2023-01-03,62859,1781051,9251,Aichi,JP-23
2023-01-04,64405,1783747,10828,Aichi,JP-23
2023-01-05,53812,1799188,19152,Aichi,JP-23
2023-01-06,45331,1813482,29251,Aichi,JP-23
2023-01-07,46224,1825729,31851,Aichi,JP-23
2023-01-08,53958,1833879,27273,Aichi,JP-23
2023-01-09,64354,1839225,15542,Aichi,JP-23
2023-01-10,71157,1843766,7563,Aichi,JP-23
2023-01-11,70948,1848018,19438,Aichi,JP-23
2023-01-12,69469,1852851,29337,Aichi,JP-23
2023-01-13,79558,1858648,22061,Aichi,JP-23
2023-01-14,78694,1871794,18544,Aichi,JP-23
2023-01-15,71408,1887687,16768,Aichi,JP-23
2023-01-16,64427,1903451,10209,Aichi,JP-23
2023-01-17,59943,1914798,13053,Aichi,JP-23
2023-01-18,58134,1918835,19392,Aichi,JP-23
2023-01-19,65404,1922177,15129,Aichi,JP-23
2023-01-20,58059,1938080,12203,Aichi,JP-23
2023-01-21,52127,1950366,11116,Aichi,JP-23
2023-01-22,49105,1958993,9699,Aichi,JP-23
2023-01-23,45603,1967761,5637,Aichi,JP-23
2023-01-24,42940,1974624,8074,Aichi,JP-23
2023-01-25,41935,1976852,11968,Aichi,JP-23
2023-01-26,37987,1987468,9222,Aichi,JP-23
2023-01-27,34537,1996024,7628,Aichi,JP-23
2023-01-28,32106,2002391,7167,Aichi,JP-23
2023-01-29,30015,2007992,6350,Aichi,JP-23
2023-01-30,28210,2013265,3670,Aichi,JP-23
2023-01-31,26719,2017461,5511,Aichi,JP-23
2023-02-01,26296,2018683,8291,Aichi,JP-23
2023-02-02,24155,2025355,6616,Aichi,JP-23
2023-02-03,22618,2030448,5503,Aichi,JP-23
2023-02-04,21548,2034377,5204,Aichi,JP-23
2023-02-05,20492,2037896,4745,Aichi,JP-23
2023-02-06,19584,2041370,2757,Aichi,JP-23
2023-02-07,18886,2044077,3893,Aichi,JP-23
2023-02-08,18670,2044879,6040,Aichi,JP-23
2023-02-09,17268,2049414,4997,Aichi,JP-23
2023-02-10,16419,2052979,4057,Aichi,JP-23
2023-02-11,15649,2055848,3752,Aichi,JP-23
2023-02-12,14973,2058305,2543,Aichi,JP-23
2023-02-13,14197,2060879,1186,Aichi,JP-23
2023-02-14,12771,2062889,2999,Aichi,JP-23
2023-02-15,12626,2063474,4368,Aichi,JP-23
2023-02-16,11877,2066613,3171,Aichi,JP-23
2023-02-17,10954,2069340,2370,Aichi,JP-23
2023-02-18,10051,2071442,2139,Aichi,JP-23
2023-02-19,9267,2073225,1881,Aichi,JP-23
2023-02-20,8438,2075027,1133,Aichi,JP-23
2023-02-21,8605,2075613,1683,Aichi,JP-23
2023-02-22,8385,2076055,2480,Aichi,JP-23
2023-02-23,7289,2078441,1948,Aichi,JP-23
2023-02-24,6497,2080251,1142,Aichi,JP-23
2023-02-25,6066,2081453,1393,Aichi,JP-23
2023-02-26,5269,2082465,1771,Aichi,JP-23
2023-02-27,5320,2083437,924,Aichi,JP-23
2023-02-28,5159,2084191,1322,Aichi,JP-23
2023-03-01,5111,2084413,1975,Aichi,JP-23
2023-03-02,4797,2085713,1675,Aichi,JP-23
2023-03-03,4605,2086731,1426,Aichi,JP-23
2023-03-04,4523,2087493,1333,Aichi,JP-23
2023-03-05,4888,2087702,1207,Aichi,JP-23
2023-03-06,4462,2088725,756,Aichi,JP-23
2023-03-07,4323,2089318,1053,Aichi,JP-23
2023-03-08,4293,2089493,1486,Aichi,JP-23
2023-03-09,4054,2090476,1279,Aichi,JP-23
2023-03-10,3804,2091305,1151,Aichi,JP-23
2023-03-11,3658,2091992,1136,Aichi,JP-23
2023-03-12,3529,2092570,1110,Aichi,JP-23
2023-03-13,3461,2093167,702,Aichi,JP-23
2023-03-14,3432,2093621,919,Aichi,JP-23
2023-03-15,3407,2093768,1349,Aichi,JP-23
2023-03-16,3298,2094519,1149,Aichi,JP-23
2023-03-17,3270,2095098,981,Aichi,JP-23
2023-03-18,3168,2095642,941,Aichi,JP-23
2023-03-19,3099,2096092,866,Aichi,JP-23
2023-03-20,2972,2096622,556,Aichi,JP-23
2023-03-21,2854,2097048,793,Aichi,JP-23
2023-03-22,2825,2097169,863,Aichi,JP-23
2023-03-23,2727,2097810,845,Aichi,JP-23
2023-03-24,2338,2098362,1153,Aichi,JP-23
2023-03-25,2422,2098803,1076,Aichi,JP-23
2023-03-26,2510,2099181,913,Aichi,JP-23
2023-03-27,2557,2099584,542,Aichi,JP-23
2023-03-28,2557,2099891,708,Aichi,JP-23
2023-03-29,2543,2099984,1028,Aichi,JP-23
2023-03-30,2470,2100525,885,Aichi,JP-23
2023-03-31,2706,2100686,809,Aichi,JP-23
2023-04-01,2508,2101212,875,Aichi,JP-23
2023-04-02,2360,2101682,856,Aichi,JP-23
2023-04-03,2305,2102130,569,Aichi,JP-23
2023-04-04,2301,2102438,863,Aichi,JP-23
2023-04-05,2330,2102517,1266,Aichi,JP-23
2023-04-06,2456,2102989,1143,Aichi,JP-23
2023-04-07,2568,2103387,1027,Aichi,JP-23
2023-04-08,2714,2103716,1007,Aichi,JP-23
2023-04-09,2786,2104039,950,Aichi,JP-23
2023-04-10,2846,2104433,618,Aichi,JP-23
2023-04-11,2880,2104737,823,Aichi,JP-23
2023-04-12,2895,2104845,1200,Aichi,JP-23
2023-04-13,2838,2105441,1095,Aichi,JP-23
2023-04-14,2827,2105952,1009,Aichi,JP-23
2023-04-15,2788,2106426,1024,Aichi,JP-23
2023-04-16,2807,2106819,927,Aichi,JP-23
2023-04-17,2787,2107274,591,Aichi,JP-23
2023-04-18,2766,2107612,840,Aichi,JP-23
2023-04-19,2742,2107734,1267,Aichi,JP-23
2023-04-20,2783,2108271,1186,Aichi,JP-23
2023-04-21,2809,2108766,1127,Aichi,JP-23
2023-04-22,2874,2109200,1178,Aichi,JP-23
2023-04-23,2927,2109614,1090,Aichi,JP-23
2023-04-24,3034,2110046,662,Aichi,JP-23
2023-04-25,3096,2110361,917,Aichi,JP-23
2023-04-26,3111,2110458,1380,Aichi,JP-23
2023-04-27,3173,2111035,1262,Aichi,JP-23
2023-04-28,3224,2111559,1209,Aichi,JP-23
2023-04-29,3249,2112059,1251,Aichi,JP-23
2023-04-30,3306,2112526,933,Aichi,JP-23
2023-05-01,3332,2113068,541,Aichi,JP-23
2023-05-02,3159,2113447,1181,Aichi,JP-23
2023-05-03,3221,2113560,1810,Aichi,JP-23
2023-05-04,3423,2114201,1185,Aichi,JP-23
2023-05-05,3651,2114775,632,Aichi,JP-23
2023-05-06,3346,2115300,693,Aichi,JP-23
2023-05-07,3074,2115824,1304,Aichi,JP-23
2023-05-08,2786,2116392,1449,Aichi,JP-23
2023-05-09,3443,2116598,682,Aichi,JP-23
2020-05-09,12,32,0,Mie,JP-24
2020-05-10,11,33,0,Mie,JP-24
2020-05-11,10,34,0,Mie,JP-24
2020-05-12,10,34,0,Mie,JP-24
2020-05-13,10,34,0,Mie,JP-24
2020-05-14,8,36,0,Mie,JP-24
2020-05-15,7,37,0,Mie,JP-24
2020-05-16,7,37,0,Mie,JP-24
2020-05-17,6,38,0,Mie,JP-24
2020-05-18,5,39,0,Mie,JP-24
2020-05-19,5,39,0,Mie,JP-24
2020-05-20,5,39,0,Mie,JP-24
2020-05-21,5,39,0,Mie,JP-24
2020-05-22,5,39,0,Mie,JP-24
2020-05-23,5,39,0,Mie,JP-24
2020-05-24,4,40,0,Mie,JP-24
2020-05-25,4,40,0,Mie,JP-24
2020-05-26,3,41,0,Mie,JP-24
2020-05-27,3,41,0,Mie,JP-24
2020-05-28,3,41,0,Mie,JP-24
2020-05-29,3,41,0,Mie,JP-24
2020-05-30,3,41,0,Mie,JP-24
2020-05-31,0,44,0,Mie,JP-24
2020-06-01,0,44,0,Mie,JP-24
2020-06-02,0,44,0,Mie,JP-24
2020-06-03,0,44,0,Mie,JP-24
2020-06-04,0,44,0,Mie,JP-24
2020-06-05,0,44,0,Mie,JP-24
2020-06-06,0,44,0,Mie,JP-24
2020-06-07,0,44,0,Mie,JP-24
2020-06-08,0,44,0,Mie,JP-24
2020-06-09,0,44,0,Mie,JP-24
2020-06-10,0,44,0,Mie,JP-24
2020-06-11,0,44,0,Mie,JP-24
2020-06-12,0,44,0,Mie,JP-24
2020-06-13,0,44,0,Mie,JP-24
2020-06-14,0,44,0,Mie,JP-24
2020-06-15,0,44,0,Mie,JP-24
2020-06-16,0,44,0,Mie,JP-24
2020-06-17,0,44,0,Mie,JP-24
2020-06-18,0,44,0,Mie,JP-24
2020-06-19,1,44,0,Mie,JP-24
2020-06-20,1,44,0,Mie,JP-24
2020-06-21,1,44,0,Mie,JP-24
2020-06-22,1,44,0,Mie,JP-24
2020-06-23,1,44,0,Mie,JP-24
2020-06-24,1,44,0,Mie,JP-24
2020-06-25,1,44,0,Mie,JP-24
2020-06-26,1,44,0,Mie,JP-24
2020-06-27,1,44,0,Mie,JP-24
2020-06-28,1,44,0,Mie,JP-24
2020-06-29,1,44,0,Mie,JP-24
2020-06-30,0,45,0,Mie,JP-24
2020-07-01,0,45,0,Mie,JP-24
2020-07-02,0,45,0,Mie,JP-24
2020-07-03,0,45,0,Mie,JP-24
2020-07-04,0,45,0,Mie,JP-24
2020-07-05,0,45,0,Mie,JP-24
2020-07-06,0,45,0,Mie,JP-24
2020-07-07,0,45,0,Mie,JP-24
2020-07-08,0,45,0,Mie,JP-24
2020-07-09,0,45,0,Mie,JP-24
2020-07-10,0,45,0,Mie,JP-24
2020-07-11,0,45,1,Mie,JP-24
2020-07-12,0,45,2,Mie,JP-24
2020-07-13,3,45,1,Mie,JP-24
2020-07-14,3,45,1,Mie,JP-24
2020-07-15,3,45,1,Mie,JP-24
2020-07-16,4,46,1,Mie,JP-24
2020-07-17,7,46,1,Mie,JP-24
2020-07-18,7,46,1,Mie,JP-24
2020-07-19,8,46,1,Mie,JP-24
2020-07-20,9,46,1,Mie,JP-24
2020-07-21,9,47,1,Mie,JP-24
2020-07-22,9,47,1,Mie,JP-24
2020-07-23,8,49,1,Mie,JP-24
2020-07-24,10,49,1,Mie,JP-24
2020-07-25,11,50,1,Mie,JP-24
2020-07-26,13,50,1,Mie,JP-24
2020-07-27,17,51,1,Mie,JP-24
2020-07-28,20,52,1,Mie,JP-24
2020-07-29,23,52,1,Mie,JP-24
2020-07-30,35,53,1,Mie,JP-24
2020-07-31,35,53,2,Mie,JP-24
2020-08-01,43,53,4,Mie,JP-24
2020-08-02,55,55,1,Mie,JP-24
2020-08-03,67,55,1,Mie,JP-24
2020-08-04,70,57,16,Mie,JP-24
2020-08-05,71,68,15,Mie,JP-24
2020-08-06,91,61,26,Mie,JP-24
2020-08-07,105,73,10,Mie,JP-24
2020-08-08,119,78,14,Mie,JP-24
2020-08-09,136,82,10,Mie,JP-24
2020-08-10,133,97,7,Mie,JP-24
2020-08-11,147,99,2,Mie,JP-24
2020-08-12,147,99,2,Mie,JP-24
2020-08-13,127,133,1,Mie,JP-24
2020-08-14,118,149,0,Mie,JP-24
2020-08-15,118,149,0,Mie,JP-24
2020-08-16,103,176,1,Mie,JP-24
2020-08-17,103,180,0,Mie,JP-24
