date,pref_no,Prefecture,Area,cases,Prefecture_code
2020-04-05,21,Gifu,中部地方,6,JP-21
2020-04-06,21,Gifu,中部地方,8,JP-21
2020-04-07,21,Gifu,中部地方,9,JP-21
2020-04-08,21,Gifu,中部地方,9,JP-21
2020-04-09,21,Gifu,中部地方,7,JP-21
2020-04-10,21,Gifu,中部地方,9,JP-21
2020-04-11,21,Gifu,中部地方,13,JP-21
2020-04-12,21,Gifu,中部地方,6,JP-21
2020-04-13,21,Gifu,中部地方,7,JP-21
2020-04-14,21,Gifu,中部地方,6,JP-21
2020-04-15,21,Gifu,中部地方,5,JP-21
2020-04-16,21,Gifu,中部地方,5,JP-21
2020-04-17,21,Gifu,中部地方,1,JP-21
2020-04-18,21,Gifu,中部地方,1,JP-21
2020-04-19,21,Gifu,中部地方,2,JP-21
2020-04-20,21,Gifu,中部地方,0,JP-21
2020-04-21,21,Gifu,中部地方,5,JP-21
2020-04-22,21,Gifu,中部地方,3,JP-21
2020-04-23,21,Gifu,中部地方,2,JP-21
2020-04-24,21,Gifu,中部地方,0,JP-21
2020-04-25,21,Gifu,中部地方,0,JP-21
2020-04-26,21,Gifu,中部地方,0,JP-21
2020-04-27,21,Gifu,中部地方,0,JP-21
2020-04-28,21,Gifu,中部地方,0,JP-21
2020-04-29,21,Gifu,中部地方,0,JP-21
2020-04-30,21,Gifu,中部地方,0,JP-21
2020-05-01,21,Gifu,中部地方,0,JP-21
2020-05-02,21,Gifu,中部地方,1,JP-21
2020-05-03,21,Gifu,中部地方,0,JP-21
2020-05-04,21,Gifu,中部地方,0,JP-21
2020-05-05,21,Gifu,中部地方,0,JP-21
2020-05-06,21,Gifu,中部地方,0,JP-21
2020-05-07,21,Gifu,中部地方,0,JP-21
2020-05-08,21,Gifu,中部地方,0,JP-21
2020-05-09,21,Gifu,中部地方,0,JP-21
2020-05-10,21,Gifu,中部地方,0,JP-21
2020-05-11,21,Gifu,中部地方,0,JP-21
2020-05-12,21,Gifu,中部地方,0,JP-21
2020-05-13,21,Gifu,中部地方,0,JP-21
2020-05-14,21,Gifu,中部地方,0,JP-21
2020-05-15,21,Gifu,中部地方,0,JP-21
2020-05-16,21,Gifu,中部地方,0,JP-21
2020-05-17,21,Gifu,中部地方,0,JP-21
2020-05-18,21,Gifu,中部地方,0,JP-21
2020-05-19,21,Gifu,中部地方,0,JP-21
2020-05-20,21,Gifu,中部地方,0,JP-21
2020-05-21,21,Gifu,中部地方,0,JP-21
2020-05-22,21,Gifu,中部地方,0,JP-21
2020-05-23,21,Gifu,中部地方,0,JP-21
2020-05-24,21,Gifu,中部地方,0,JP-21
2020-05-25,21,Gifu,中部地方,0,JP-21
2020-05-26,21,Gifu,中部地方,0,JP-21
2020-05-27,21,Gifu,中部地方,0,JP-21
2020-05-28,21,Gifu,中部地方,0,JP-21
2020-05-29,21,Gifu,中部地方,0,JP-21
2020-05-30,21,Gifu,中部地方,0,JP-21
2020-05-31,21,Gifu,中部地方,0,JP-21
2020-06-01,21,Gifu,中部地方,1,JP-21
2020-06-02,21,Gifu,中部地方,0,JP-21
2020-06-03,21,Gifu,中部地方,0,JP-21
2020-06-04,21,Gifu,中部地方,0,JP-21
2020-06-05,21,Gifu,中部地方,0,JP-21
2020-06-06,21,Gifu,中部地方,0,JP-21
2020-06-07,21,Gifu,中部地方,0,JP-21
2020-06-08,21,Gifu,中部地方,1,JP-21
2020-06-09,21,Gifu,中部地方,1,JP-21
2020-06-10,21,Gifu,中部地方,0,JP-21
2020-06-11,21,Gifu,中部地方,0,JP-21
2020-06-12,21,Gifu,中部地方,0,JP-21
2020-06-13,21,Gifu,中部地方,0,JP-21
2020-06-14,21,Gifu,中部地方,0,JP-21
2020-06-15,21,Gifu,中部地方,1,JP-21
2020-06-16,21,Gifu,中部地方,0,JP-21
2020-06-17,21,Gifu,中部地方,1,JP-21
2020-06-18,21,Gifu,中部地方,0,JP-21
2020-06-19,21,Gifu,中部地方,0,JP-21
2020-06-20,21,Gifu,中部地方,1,JP-21
2020-06-21,21,Gifu,中部地方,0,JP-21
2020-06-22,21,Gifu,中部地方,0,JP-21
2020-06-23,21,Gifu,中部地方,0,JP-21
2020-06-24,21,Gifu,中部地方,0,JP-21
2020-06-25,21,Gifu,中部地方,0,JP-21
2020-06-26,21,Gifu,中部地方,0,JP-21
2020-06-27,21,Gifu,中部地方,0,JP-21
2020-06-28,21,Gifu,中部地方,0,JP-21
2020-06-29,21,Gifu,中部地方,0,JP-21
2020-06-30,21,Gifu,中部地方,0,JP-21
2020-07-01,21,Gifu,中部地方,1,JP-21
2020-07-02,21,Gifu,中部地方,3,JP-21
2020-07-03,21,Gifu,中部地方,0,JP-21
2020-07-04,21,Gifu,中部地方,0,JP-21
2020-07-05,21,Gifu,中部地方,0,JP-21
2020-07-06,21,Gifu,中部地方,0,JP-21
2020-07-07,21,Gifu,中部地方,0,JP-21
2020-07-08,21,Gifu,中部地方,0,JP-21
2020-07-09,21,Gifu,中部地方,2,JP-21
2020-07-10,21,Gifu,中部地方,0,JP-21
2020-07-11,21,Gifu,中部地方,0,JP-21
2020-07-12,21,Gifu,中部地方,0,JP-21
2020-07-13,21,Gifu,中部地方,0,JP-21
2020-07-14,21,Gifu,中部地方,3,JP-21
2020-07-15,21,Gifu,中部地方,1,JP-21
2020-07-16,21,Gifu,中部地方,2,JP-21
2020-07-17,21,Gifu,中部地方,4,JP-21
2020-07-18,21,Gifu,中部地方,1,JP-21
2020-07-19,21,Gifu,中部地方,4,JP-21
2020-07-20,21,Gifu,中部地方,3,JP-21
2020-07-21,21,Gifu,中部地方,14,JP-21
2020-07-22,21,Gifu,中部地方,6,JP-21
2020-07-23,21,Gifu,中部地方,8,JP-21
2020-07-24,21,Gifu,中部地方,8,JP-21
2020-07-25,21,Gifu,中部地方,4,JP-21
2020-07-26,21,Gifu,中部地方,11,JP-21
2020-07-27,21,Gifu,中部地方,9,JP-21
2020-07-28,21,Gifu,中部地方,25,JP-21
2020-07-29,21,Gifu,中部地方,30,JP-21
2020-07-30,21,Gifu,中部地方,17,JP-21
2020-07-31,21,Gifu,中部地方,19,JP-21
2020-08-01,21,Gifu,中部地方,13,JP-21
2020-08-02,21,Gifu,中部地方,7,JP-21
2020-08-03,21,Gifu,中部地方,11,JP-21
2020-08-04,21,Gifu,中部地方,17,JP-21
2020-08-05,21,Gifu,中部地方,21,JP-21
2020-08-06,21,Gifu,中部地方,20,JP-21
2020-08-07,21,Gifu,中部地方,15,JP-21
2020-08-08,21,Gifu,中部地方,15,JP-21
2020-08-09,21,Gifu,中部地方,15,JP-21
2020-08-10,21,Gifu,中部地方,7,JP-21
2020-08-11,21,Gifu,中部地方,3,JP-21
2020-08-12,21,Gifu,中部地方,9,JP-21
2020-08-13,21,Gifu,中部地方,8,JP-21
2020-08-14,21,Gifu,中部地方,8,JP-21
2020-08-15,21,Gifu,中部地方,11,JP-21
2020-08-16,21,Gifu,中部地方,1,JP-21
2020-08-17,21,Gifu,中部地方,4,JP-21
2020-08-18,21,Gifu,中部地方,4,JP-21
2020-08-19,21,Gifu,中部地方,3,JP-21
2020-08-20,21,Gifu,中部地方,9,JP-21
2020-08-21,21,Gifu,中部地方,1,JP-21
2020-08-22,21,Gifu,中部地方,5,JP-21
2020-08-23,21,Gifu,中部地方,1,JP-21
2020-08-24,21,Gifu,中部地方,4,JP-21
2020-08-25,21,Gifu,中部地方,5,JP-21
2020-08-26,21,Gifu,中部地方,1,JP-21
2020-08-27,21,Gifu,中部地方,2,JP-21
2020-08-28,21,Gifu,中部地方,0,JP-21
2020-08-29,21,Gifu,中部地方,4,JP-21
2020-08-30,21,Gifu,中部地方,0,JP-21
2020-08-31,21,Gifu,中部地方,0,JP-21
2020-09-01,21,Gifu,中部地方,3,JP-21
2020-09-02,21,Gifu,中部地方,4,JP-21
2020-09-03,21,Gifu,中部地方,1,JP-21
2020-09-04,21,Gifu,中部地方,1,JP-21
2020-09-05,21,Gifu,中部地方,0,JP-21
2020-09-06,21,Gifu,中部地方,0,JP-21
2020-09-07,21,Gifu,中部地方,0,JP-21
2020-09-08,21,Gifu,中部地方,2,JP-21
2020-09-09,21,Gifu,中部地方,2,JP-21
2020-09-10,21,Gifu,中部地方,1,JP-21
2020-09-11,21,Gifu,中部地方,5,JP-21
2020-09-12,21,Gifu,中部地方,6,JP-21
2020-09-13,21,Gifu,中部地方,12,JP-21
2020-09-14,21,Gifu,中部地方,2,JP-21
2020-09-15,21,Gifu,中部地方,2,JP-21
2020-09-16,21,Gifu,中部地方,0,JP-21
2020-09-17,21,Gifu,中部地方,0,JP-21
2020-09-18,21,Gifu,中部地方,0,JP-21
2020-09-19,21,Gifu,中部地方,1,JP-21
2020-09-20,21,Gifu,中部地方,0,JP-21
2020-09-21,21,Gifu,中部地方,2,JP-21
2020-09-22,21,Gifu,中部地方,1,JP-21
2020-09-23,21,Gifu,中部地方,3,JP-21
2020-09-24,21,Gifu,中部地方,3,JP-21
2020-09-25,21,Gifu,中部地方,5,JP-21
2020-09-26,21,Gifu,中部地方,5,JP-21
2020-09-27,21,Gifu,中部地方,0,JP-21
2020-09-28,21,Gifu,中部地方,6,JP-21
2020-09-29,21,Gifu,中部地方,1,JP-21
2020-09-30,21,Gifu,中部地方,3,JP-21
2020-10-01,21,Gifu,中部地方,1,JP-21
2020-10-02,21,Gifu,中部地方,0,JP-21
2020-10-03,21,Gifu,中部地方,2,JP-21
2020-10-04,21,Gifu,中部地方,1,JP-21
2020-10-05,21,Gifu,中部地方,0,JP-21
2020-10-06,21,Gifu,中部地方,1,JP-21
2020-10-07,21,Gifu,中部地方,0,JP-21
2020-10-08,21,Gifu,中部地方,0,JP-21
2020-10-09,21,Gifu,中部地方,1,JP-21
2020-10-10,21,Gifu,中部地方,1,JP-21
2020-10-11,21,Gifu,中部地方,1,JP-21
2020-10-12,21,Gifu,中部地方,1,JP-21
2020-10-13,21,Gifu,中部地方,1,JP-21
2020-10-14,21,Gifu,中部地方,2,JP-21
2020-10-15,21,Gifu,中部地方,2,JP-21
2020-10-16,21,Gifu,中部地方,2,JP-21
2020-10-17,21,Gifu,中部地方,0,JP-21
2020-10-18,21,Gifu,中部地方,0,JP-21
2020-10-19,21,Gifu,中部地方,2,JP-21
2020-10-20,21,Gifu,中部地方,3,JP-21
2020-10-21,21,Gifu,中部地方,4,JP-21
2020-10-22,21,Gifu,中部地方,9,JP-21
2020-10-23,21,Gifu,中部地方,8,JP-21
2020-10-24,21,Gifu,中部地方,3,JP-21
2020-10-25,21,Gifu,中部地方,1,JP-21
2020-10-26,21,Gifu,中部地方,0,JP-21
2020-10-27,21,Gifu,中部地方,0,JP-21
2020-10-28,21,Gifu,中部地方,0,JP-21
2020-10-29,21,Gifu,中部地方,5,JP-21
2020-10-30,21,Gifu,中部地方,4,JP-21
2020-10-31,21,Gifu,中部地方,5,JP-21
2020-11-01,21,Gifu,中部地方,1,JP-21
2020-11-02,21,Gifu,中部地方,6,JP-21
2020-11-03,21,Gifu,中部地方,5,JP-21
2020-11-04,21,Gifu,中部地方,2,JP-21
2020-11-05,21,Gifu,中部地方,10,JP-21
2020-11-06,21,Gifu,中部地方,16,JP-21
2020-11-07,21,Gifu,中部地方,3,JP-21
2020-11-08,21,Gifu,中部地方,6,JP-21
2020-11-09,21,Gifu,中部地方,7,JP-21
2020-11-10,21,Gifu,中部地方,13,JP-21
2020-11-11,21,Gifu,中部地方,10,JP-21
2020-11-12,21,Gifu,中部地方,20,JP-21
2020-11-13,21,Gifu,中部地方,11,JP-21
2020-11-14,21,Gifu,中部地方,4,JP-21
2020-11-15,21,Gifu,中部地方,9,JP-21
2020-11-16,21,Gifu,中部地方,14,JP-21
2020-11-17,21,Gifu,中部地方,13,JP-21
2020-11-18,21,Gifu,中部地方,19,JP-21
2020-11-19,21,Gifu,中部地方,20,JP-21
2020-11-20,21,Gifu,中部地方,15,JP-21
2020-11-21,21,Gifu,中部地方,21,JP-21
2020-11-22,21,Gifu,中部地方,7,JP-21
2020-11-23,21,Gifu,中部地方,14,JP-21
2020-11-24,21,Gifu,中部地方,7,JP-21
2020-11-25,21,Gifu,中部地方,30,JP-21
2020-11-26,21,Gifu,中部地方,16,JP-21
2020-11-27,21,Gifu,中部地方,29,JP-21
2020-11-28,21,Gifu,中部地方,20,JP-21
2020-11-29,21,Gifu,中部地方,21,JP-21
2020-11-30,21,Gifu,中部地方,17,JP-21
2020-12-01,21,Gifu,中部地方,21,JP-21
2020-12-02,21,Gifu,中部地方,26,JP-21
2020-12-03,21,Gifu,中部地方,42,JP-21
2020-12-04,21,Gifu,中部地方,34,JP-21
2020-12-05,21,Gifu,中部地方,32,JP-21
2020-12-06,21,Gifu,中部地方,18,JP-21
2020-12-07,21,Gifu,中部地方,15,JP-21
2020-12-08,21,Gifu,中部地方,40,JP-21
2020-12-09,21,Gifu,中部地方,36,JP-21
2020-12-10,21,Gifu,中部地方,45,JP-21
2020-12-11,21,Gifu,中部地方,25,JP-21
2020-12-12,21,Gifu,中部地方,55,JP-21
2020-12-13,21,Gifu,中部地方,37,JP-21
2020-12-14,21,Gifu,中部地方,11,JP-21
2020-12-15,21,Gifu,中部地方,35,JP-21
2020-12-16,21,Gifu,中部地方,41,JP-21
2020-12-17,21,Gifu,中部地方,44,JP-21
2020-12-18,21,Gifu,中部地方,53,JP-21
2020-12-19,21,Gifu,中部地方,36,JP-21
2020-12-20,21,Gifu,中部地方,13,JP-21
2020-12-21,21,Gifu,中部地方,17,JP-21
2020-12-22,21,Gifu,中部地方,35,JP-21
2020-12-23,21,Gifu,中部地方,56,JP-21
2020-12-24,21,Gifu,中部地方,56,JP-21
2020-12-25,21,Gifu,中部地方,38,JP-21
2020-12-26,21,Gifu,中部地方,45,JP-21
2020-12-27,21,Gifu,中部地方,45,JP-21
2020-12-28,21,Gifu,中部地方,45,JP-21
2020-12-29,21,Gifu,中部地方,74,JP-21
2020-12-30,21,Gifu,中部地方,67,JP-21
2020-12-31,21,Gifu,中部地方,83,JP-21
2021-01-01,21,Gifu,中部地方,56,JP-21
2021-01-02,21,Gifu,中部地方,36,JP-21
2021-01-03,21,Gifu,中部地方,58,JP-21
2021-01-04,21,Gifu,中部地方,52,JP-21
2021-01-05,21,Gifu,中部地方,98,JP-21
2021-01-06,21,Gifu,中部地方,102,JP-21
2021-01-07,21,Gifu,中部地方,91,JP-21
2021-01-08,21,Gifu,中部地方,83,JP-21
2021-01-09,21,Gifu,中部地方,105,JP-21
2021-01-10,21,Gifu,中部地方,64,JP-21
2021-01-11,21,Gifu,中部地方,50,JP-21
2021-01-12,21,Gifu,中部地方,35,JP-21
2021-01-13,21,Gifu,中部地方,75,JP-21
2021-01-14,21,Gifu,中部地方,91,JP-21
2021-01-15,21,Gifu,中部地方,78,JP-21
2021-01-16,21,Gifu,中部地方,89,JP-21
2021-01-17,21,Gifu,中部地方,52,JP-21
2021-01-18,21,Gifu,中部地方,46,JP-21
2021-01-19,21,Gifu,中部地方,65,JP-21
2021-01-20,21,Gifu,中部地方,55,JP-21
2021-01-21,21,Gifu,中部地方,57,JP-21
2021-01-22,21,Gifu,中部地方,43,JP-21
2021-01-23,21,Gifu,中部地方,42,JP-21
2021-01-24,21,Gifu,中部地方,29,JP-21
2021-01-25,21,Gifu,中部地方,39,JP-21
2021-01-26,21,Gifu,中部地方,61,JP-21
2021-01-27,21,Gifu,中部地方,49,JP-21
2021-01-28,21,Gifu,中部地方,53,JP-21
2021-01-29,21,Gifu,中部地方,27,JP-21
2021-01-30,21,Gifu,中部地方,28,JP-21
2021-01-31,21,Gifu,中部地方,19,JP-21
2021-02-01,21,Gifu,中部地方,17,JP-21
2021-02-02,21,Gifu,中部地方,36,JP-21
2021-02-03,21,Gifu,中部地方,51,JP-21
2021-02-04,21,Gifu,中部地方,24,JP-21
2021-02-05,21,Gifu,中部地方,37,JP-21
2021-02-06,21,Gifu,中部地方,25,JP-21
2021-02-07,21,Gifu,中部地方,21,JP-21
2021-02-08,21,Gifu,中部地方,28,JP-21
2021-02-09,21,Gifu,中部地方,21,JP-21
2021-02-10,21,Gifu,中部地方,28,JP-21
2021-02-11,21,Gifu,中部地方,15,JP-21
2021-02-12,21,Gifu,中部地方,17,JP-21
2021-02-13,21,Gifu,中部地方,13,JP-21
2021-02-14,21,Gifu,中部地方,23,JP-21
2021-02-15,21,Gifu,中部地方,13,JP-21
2021-02-16,21,Gifu,中部地方,26,JP-21
2021-02-17,21,Gifu,中部地方,12,JP-21
2021-02-18,21,Gifu,中部地方,13,JP-21
2021-02-19,21,Gifu,中部地方,11,JP-21
2021-02-20,21,Gifu,中部地方,3,JP-21
2021-02-21,21,Gifu,中部地方,11,JP-21
2021-02-22,21,Gifu,中部地方,9,JP-21
2021-02-23,21,Gifu,中部地方,12,JP-21
2021-02-24,21,Gifu,中部地方,13,JP-21
2021-02-25,21,Gifu,中部地方,8,JP-21
2021-02-26,21,Gifu,中部地方,3,JP-21
2021-02-27,21,Gifu,中部地方,3,JP-21
2021-02-28,21,Gifu,中部地方,3,JP-21
2021-03-01,21,Gifu,中部地方,10,JP-21
2021-03-02,21,Gifu,中部地方,9,JP-21
2021-03-03,21,Gifu,中部地方,9,JP-21
2021-03-04,21,Gifu,中部地方,5,JP-21
2021-03-05,21,Gifu,中部地方,6,JP-21
2021-03-06,21,Gifu,中部地方,9,JP-21
2021-03-07,21,Gifu,中部地方,3,JP-21
2021-03-08,21,Gifu,中部地方,0,JP-21
2021-03-09,21,Gifu,中部地方,6,JP-21
2021-03-10,21,Gifu,中部地方,3,JP-21
2021-03-11,21,Gifu,中部地方,1,JP-21
2021-03-12,21,Gifu,中部地方,3,JP-21
2021-03-13,21,Gifu,中部地方,4,JP-21
2021-03-14,21,Gifu,中部地方,2,JP-21
2021-03-15,21,Gifu,中部地方,0,JP-21
2021-03-16,21,Gifu,中部地方,5,JP-21
2021-03-17,21,Gifu,中部地方,8,JP-21
2021-03-18,21,Gifu,中部地方,5,JP-21
2021-03-19,21,Gifu,中部地方,6,JP-21
2021-03-20,21,Gifu,中部地方,6,JP-21
2021-03-21,21,Gifu,中部地方,1,JP-21
2021-03-22,21,Gifu,中部地方,5,JP-21
2021-03-23,21,Gifu,中部地方,12,JP-21
2021-03-24,21,Gifu,中部地方,18,JP-21
2021-03-25,21,Gifu,中部地方,12,JP-21
2021-03-26,21,Gifu,中部地方,16,JP-21
2021-03-27,21,Gifu,中部地方,17,JP-21
2021-03-28,21,Gifu,中部地方,12,JP-21
2021-03-29,21,Gifu,中部地方,5,JP-21
2021-03-30,21,Gifu,中部地方,11,JP-21
2021-03-31,21,Gifu,中部地方,16,JP-21
2021-04-01,21,Gifu,中部地方,11,JP-21
2021-04-02,21,Gifu,中部地方,15,JP-21
2021-04-03,21,Gifu,中部地方,16,JP-21
2021-04-04,21,Gifu,中部地方,12,JP-21
2021-04-05,21,Gifu,中部地方,11,JP-21
2021-04-06,21,Gifu,中部地方,18,JP-21
2021-04-07,21,Gifu,中部地方,19,JP-21
2021-04-08,21,Gifu,中部地方,18,JP-21
2021-04-09,21,Gifu,中部地方,24,JP-21
2021-04-10,21,Gifu,中部地方,23,JP-21
2021-04-11,21,Gifu,中部地方,14,JP-21
2021-04-12,21,Gifu,中部地方,7,JP-21
2021-04-13,21,Gifu,中部地方,35,JP-21
2021-04-14,21,Gifu,中部地方,27,JP-21
2021-04-15,21,Gifu,中部地方,34,JP-21
2021-04-16,21,Gifu,中部地方,56,JP-21
2021-04-17,21,Gifu,中部地方,38,JP-21
2021-04-18,21,Gifu,中部地方,17,JP-21
2021-04-19,21,Gifu,中部地方,25,JP-21
2021-04-20,21,Gifu,中部地方,36,JP-21
2021-04-21,21,Gifu,中部地方,35,JP-21
2021-04-22,21,Gifu,中部地方,43,JP-21
2021-04-23,21,Gifu,中部地方,41,JP-21
2021-04-24,21,Gifu,中部地方,57,JP-21
2021-04-25,21,Gifu,中部地方,40,JP-21
2021-04-26,21,Gifu,中部地方,31,JP-21
2021-04-27,21,Gifu,中部地方,53,JP-21
2021-04-28,21,Gifu,中部地方,56,JP-21
2021-04-29,21,Gifu,中部地方,72,JP-21
2021-04-30,21,Gifu,中部地方,29,JP-21
2021-05-01,21,Gifu,中部地方,96,JP-21
2021-05-02,21,Gifu,中部地方,60,JP-21
2021-05-03,21,Gifu,中部地方,64,JP-21
2021-05-04,21,Gifu,中部地方,44,JP-21
2021-05-05,21,Gifu,中部地方,63,JP-21
2021-05-06,21,Gifu,中部地方,77,JP-21
2021-05-07,21,Gifu,中部地方,130,JP-21
2021-05-08,21,Gifu,中部地方,121,JP-21
2021-05-09,21,Gifu,中部地方,104,JP-21
2021-05-10,21,Gifu,中部地方,128,JP-21
2021-05-11,21,Gifu,中部地方,126,JP-21
2021-05-12,21,Gifu,中部地方,134,JP-21
2021-05-13,21,Gifu,中部地方,127,JP-21
2021-05-14,21,Gifu,中部地方,155,JP-21
2021-05-15,21,Gifu,中部地方,139,JP-21
2021-05-16,21,Gifu,中部地方,117,JP-21
2021-05-17,21,Gifu,中部地方,70,JP-21
2021-05-18,21,Gifu,中部地方,140,JP-21
2021-05-19,21,Gifu,中部地方,132,JP-21
2021-05-20,21,Gifu,中部地方,108,JP-21
2021-05-21,21,Gifu,中部地方,89,JP-21
2021-05-22,21,Gifu,中部地方,82,JP-21
2021-05-23,21,Gifu,中部地方,62,JP-21
2021-05-24,21,Gifu,中部地方,46,JP-21
2021-05-25,21,Gifu,中部地方,84,JP-21
2021-05-26,21,Gifu,中部地方,73,JP-21
2021-05-27,21,Gifu,中部地方,70,JP-21
2021-05-28,21,Gifu,中部地方,60,JP-21
2021-05-29,21,Gifu,中部地方,63,JP-21
2021-05-30,21,Gifu,中部地方,54,JP-21
2021-05-31,21,Gifu,中部地方,42,JP-21
2021-06-01,21,Gifu,中部地方,70,JP-21
2021-06-02,21,Gifu,中部地方,74,JP-21
2021-06-03,21,Gifu,中部地方,71,JP-21
2021-06-04,21,Gifu,中部地方,34,JP-21
2021-06-05,21,Gifu,中部地方,43,JP-21
2021-06-06,21,Gifu,中部地方,22,JP-21
2021-06-07,21,Gifu,中部地方,25,JP-21
2021-06-08,21,Gifu,中部地方,22,JP-21
2021-06-09,21,Gifu,中部地方,23,JP-21
2021-06-10,21,Gifu,中部地方,24,JP-21
2021-06-11,21,Gifu,中部地方,22,JP-21
2021-06-12,21,Gifu,中部地方,31,JP-21
2021-06-13,21,Gifu,中部地方,10,JP-21
2021-06-14,21,Gifu,中部地方,11,JP-21
2021-06-15,21,Gifu,中部地方,14,JP-21
2021-06-16,21,Gifu,中部地方,13,JP-21
2021-06-17,21,Gifu,中部地方,13,JP-21
2021-06-18,21,Gifu,中部地方,22,JP-21
2021-06-19,21,Gifu,中部地方,17,JP-21
2021-06-20,21,Gifu,中部地方,9,JP-21
2021-06-21,21,Gifu,中部地方,5,JP-21
2021-06-22,21,Gifu,中部地方,18,JP-21
2021-06-23,21,Gifu,中部地方,11,JP-21
2021-06-24,21,Gifu,中部地方,13,JP-21
2021-06-25,21,Gifu,中部地方,6,JP-21
2021-06-26,21,Gifu,中部地方,9,JP-21
2021-06-27,21,Gifu,中部地方,2,JP-21
2021-06-28,21,Gifu,中部地方,3,JP-21
2021-06-29,21,Gifu,中部地方,5,JP-21
2021-06-30,21,Gifu,中部地方,3,JP-21
2021-07-01,21,Gifu,中部地方,4,JP-21
2021-07-02,21,Gifu,中部地方,7,JP-21
2021-07-03,21,Gifu,中部地方,4,JP-21
2021-07-04,21,Gifu,中部地方,8,JP-21
2021-07-05,21,Gifu,中部地方,2,JP-21
2021-07-06,21,Gifu,中部地方,3,JP-21
2021-07-07,21,Gifu,中部地方,4,JP-21
2021-07-08,21,Gifu,中部地方,4,JP-21
2021-07-09,21,Gifu,中部地方,4,JP-21
2021-07-10,21,Gifu,中部地方,5,JP-21
2021-07-11,21,Gifu,中部地方,3,JP-21
2021-07-12,21,Gifu,中部地方,8,JP-21
2021-07-13,21,Gifu,中部地方,9,JP-21
2021-07-14,21,Gifu,中部地方,18,JP-21
2021-07-15,21,Gifu,中部地方,4,JP-21
2021-07-16,21,Gifu,中部地方,19,JP-21
2021-07-17,21,Gifu,中部地方,5,JP-21
2021-07-18,21,Gifu,中部地方,6,JP-21
2021-07-19,21,Gifu,中部地方,1,JP-21
2021-07-20,21,Gifu,中部地方,14,JP-21
2021-07-21,21,Gifu,中部地方,11,JP-21
2021-07-22,21,Gifu,中部地方,14,JP-21
2021-07-23,21,Gifu,中部地方,15,JP-21
2021-07-24,21,Gifu,中部地方,12,JP-21
2021-07-25,21,Gifu,中部地方,7,JP-21
2021-07-26,21,Gifu,中部地方,15,JP-21
2021-07-27,21,Gifu,中部地方,18,JP-21
2021-07-28,21,Gifu,中部地方,31,JP-21
2021-07-29,21,Gifu,中部地方,23,JP-21
2021-07-30,21,Gifu,中部地方,34,JP-21
2021-07-31,21,Gifu,中部地方,18,JP-21
2021-08-01,21,Gifu,中部地方,26,JP-21
2021-08-02,21,Gifu,中部地方,18,JP-21
2021-08-03,21,Gifu,中部地方,54,JP-21
2021-08-04,21,Gifu,中部地方,43,JP-21
2021-08-05,21,Gifu,中部地方,55,JP-21
2021-08-06,21,Gifu,中部地方,45,JP-21
2021-08-07,21,Gifu,中部地方,67,JP-21
2021-08-08,21,Gifu,中部地方,49,JP-21
2021-08-09,21,Gifu,中部地方,56,JP-21
2021-08-10,21,Gifu,中部地方,58,JP-21
2021-08-11,21,Gifu,中部地方,123,JP-21
2021-08-12,21,Gifu,中部地方,122,JP-21
2021-08-13,21,Gifu,中部地方,135,JP-21
2021-08-14,21,Gifu,中部地方,123,JP-21
2021-08-15,21,Gifu,中部地方,130,JP-21
2021-08-16,21,Gifu,中部地方,116,JP-21
2021-08-17,21,Gifu,中部地方,324,JP-21
2021-08-18,21,Gifu,中部地方,338,JP-21
2021-08-19,21,Gifu,中部地方,322,JP-21
2021-08-20,21,Gifu,中部地方,310,JP-21
2021-08-21,21,Gifu,中部地方,345,JP-21
2021-08-22,21,Gifu,中部地方,276,JP-21
2021-08-23,21,Gifu,中部地方,179,JP-21
2021-08-24,21,Gifu,中部地方,382,JP-21
2021-08-25,21,Gifu,中部地方,382,JP-21
2021-08-26,21,Gifu,中部地方,384,JP-21
2021-08-27,21,Gifu,中部地方,308,JP-21
2021-08-28,21,Gifu,中部地方,341,JP-21
2021-08-29,21,Gifu,中部地方,268,JP-21
2021-08-30,21,Gifu,中部地方,200,JP-21
2021-08-31,21,Gifu,中部地方,322,JP-21
2021-09-01,21,Gifu,中部地方,278,JP-21
2021-09-02,21,Gifu,中部地方,229,JP-21
2021-09-03,21,Gifu,中部地方,233,JP-21
2021-09-04,21,Gifu,中部地方,188,JP-21
2021-09-05,21,Gifu,中部地方,164,JP-21
2021-09-06,21,Gifu,中部地方,125,JP-21
2021-09-07,21,Gifu,中部地方,200,JP-21
2021-09-08,21,Gifu,中部地方,178,JP-21
2021-09-09,21,Gifu,中部地方,129,JP-21
2021-09-10,21,Gifu,中部地方,110,JP-21
2021-09-11,21,Gifu,中部地方,153,JP-21
2021-09-12,21,Gifu,中部地方,90,JP-21
2021-09-13,21,Gifu,中部地方,38,JP-21
2021-09-14,21,Gifu,中部地方,91,JP-21
2021-09-15,21,Gifu,中部地方,76,JP-21
2021-09-16,21,Gifu,中部地方,80,JP-21
2021-09-17,21,Gifu,中部地方,78,JP-21
2021-09-18,21,Gifu,中部地方,69,JP-21
2021-09-19,21,Gifu,中部地方,41,JP-21
2021-09-20,21,Gifu,中部地方,44,JP-21
2021-09-21,21,Gifu,中部地方,18,JP-21
2021-09-22,21,Gifu,中部地方,66,JP-21
2021-09-23,21,Gifu,中部地方,47,JP-21
